11-01-2023 15:30:59 | ::1 | inside executeHandler - ajax controller.php 
11-01-2023 15:30:59 | ::1 | inside execute - base.async.php 
11-01-2023 15:30:59 | ::1 | inside getData - base.async.php 
11-01-2023 15:30:59 | ::1 | inside sendData - set_rating.php 
11-01-2023 15:30:59 | ::1 | data: => [226] 
11-01-2023 15:30:59 | ::1 | inside executeHandler - ajax controller.php 
11-01-2023 15:30:59 | ::1 | inside execute - base.async.php 
11-01-2023 15:32:34 | ::1 | inside executeHandler - ajax controller.php 
11-01-2023 15:32:34 | ::1 | inside execute - base.async.php 
11-01-2023 15:32:34 | ::1 | inside getData - base.async.php 
11-01-2023 15:32:34 | ::1 | inside executeHandler - ajax controller.php 
11-01-2023 15:32:34 | ::1 | inside execute - base.async.php 
11-01-2023 15:33:47 | ::1 | inside executeHandler - ajax controller.php 
11-01-2023 15:33:47 | ::1 | inside execute - base.async.php 
11-01-2023 15:33:47 | ::1 | inside getData - base.async.php 
11-01-2023 15:33:47 | ::1 | inside executeHandler - ajax controller.php 
11-01-2023 15:33:47 | ::1 | inside execute - base.async.php 
11-01-2023 15:34:40 | ::1 | inside executeHandler - ajax controller.php 
11-01-2023 15:34:40 | ::1 | inside execute - base.async.php 
11-01-2023 15:34:40 | ::1 | inside getData - base.async.php 
11-01-2023 15:34:40 | ::1 | inside executeHandler - ajax controller.php 
11-01-2023 15:34:40 | ::1 | inside execute - base.async.php 
11-01-2023 15:34:40 | ::1 | inside getData - base.async.php 
11-01-2023 15:34:40 | ::1 | inside sendData - get_rating_info.php 
11-01-2023 15:35:59 | ::1 | inside executeHandler - ajax controller.php 
11-01-2023 15:35:59 | ::1 | inside execute - base.async.php 
11-01-2023 15:35:59 | ::1 | inside getData - base.async.php 
11-01-2023 15:35:59 | ::1 | inside sendData - get_rating_info.php 
11-01-2023 15:35:59 | ::1 | inside executeHandler - ajax controller.php 
11-01-2023 15:35:59 | ::1 | inside execute - base.async.php 
11-01-2023 15:35:59 | ::1 | inside getData - base.async.php 
11-01-2023 15:37:20 | ::1 | inside executeHandler - ajax controller.php 
11-01-2023 15:37:20 | ::1 | inside getData - base.async.php 
11-01-2023 15:37:20 | ::1 | inside executeHandler - ajax controller.php 
11-01-2023 15:37:20 | ::1 | inside getData - base.async.php 
11-01-2023 15:37:20 | ::1 | inside sendData - get_rating_info.php 
11-01-2023 15:38:03 | ::1 | inside executeHandler - ajax controller.php 
11-01-2023 15:38:03 | ::1 | inside executeHandler - ajax controller.php 
11-01-2023 15:38:03 | ::1 | inside sendData - get_rating_info.php 
11-01-2023 15:38:03 | ::1 | data => [NULL] 
11-01-2023 15:38:17 | ::1 | inside executeHandler - ajax controller.php 
11-01-2023 15:38:17 | ::1 | inside executeHandler - ajax controller.php 
11-01-2023 15:38:17 | ::1 | inside sendData - get_rating_info.php 
11-01-2023 15:38:17 | ::1 | data => [array (
  'avg_rating' => 
  array (
    0 => 
    array (
      'rating' => '4.5',
    ),
  ),
  'total_ratings' => 8,
)] 
11-01-2023 15:40:43 | ::1 | inside executeHandler - ajax controller.php 
11-01-2023 15:40:43 | ::1 | inside executeHandler - ajax controller.php 
11-01-2023 15:40:43 | ::1 | inside sendData - get_rating_info.php 
11-01-2023 15:40:43 | ::1 | data => [array (
  'avg_rating' => 
  array (
    0 => 
    array (
      'rating' => '4.3',
    ),
  ),
  'total_ratings' => 7,
)] 
11-01-2023 15:45:21 | ::1 | inside executeHandler - ajax controller.php 
11-01-2023 15:45:21 | ::1 | inside executeHandler - ajax controller.php 
11-01-2023 15:45:59 | ::1 | inside executeHandler - ajax controller.php 
11-01-2023 15:45:59 | ::1 | inside executeHandler - ajax controller.php 
11-01-2023 15:47:01 | ::1 | inside executeHandler - ajax controller.php 
11-01-2023 15:47:01 | ::1 | inside executeHandler - ajax controller.php 
11-01-2023 15:47:01 | ::1 | inside sendData - get_rating_info.php 
11-01-2023 15:47:01 | ::1 | data => [8] 
